1.120000000000000000e+02,1.819880000000000000e+05,3.200000000000000000e+01,3.338800000000000000e+05,3.200000000000000000e+01,3.349840000000000000e+05,1.770000000000000000e+02,2.632040000000000000e+05
1.170000000000000000e+02,1.866640000000000000e+05,3.100000000000000000e+01,3.383000000000000000e+05,3.300000000000000000e+01,3.394040000000000000e+05,1.550000000000000000e+02,2.671120000000000000e+05
1.180000000000000000e+02,1.914240000000000000e+05,3.200000000000000000e+01,3.427200000000000000e+05,2.800000000000000000e+01,3.438240000000000000e+05,1.430000000000000000e+02,2.710320000000000000e+05
1.140000000000000000e+02,1.961840000000000000e+05,3.100000000000000000e+01,3.519640000000000000e+05,3.300000000000000000e+01,3.525520000000000000e+05,1.410000000000000000e+02,2.749440000000000000e+05
1.170000000000000000e+02,2.009440000000000000e+05,3.200000000000000000e+01,3.557480000000000000e+05,3.400000000000000000e+01,3.563320000000000000e+05,1.360000000000000000e+02,2.788840000000000000e+05
1.170000000000000000e+02,2.057040000000000000e+05,3.200000000000000000e+01,3.595120000000000000e+05,3.200000000000000000e+01,3.601000000000000000e+05,1.230000000000000000e+02,2.827880000000000000e+05
1.000000000000000000e+02,2.104640000000000000e+05,3.100000000000000000e+01,3.632680000000000000e+05,3.300000000000000000e+01,3.638560000000000000e+05,1.170000000000000000e+02,2.866120000000000000e+05
1.180000000000000000e+02,2.152240000000000000e+05,3.300000000000000000e+01,3.670520000000000000e+05,3.300000000000000000e+01,3.676400000000000000e+05,1.050000000000000000e+02,2.905160000000000000e+05
1.150000000000000000e+02,2.199840000000000000e+05,3.100000000000000000e+01,3.708160000000000000e+05,3.300000000000000000e+01,3.714040000000000000e+05,9.900000000000000000e+01,2.944120000000000000e+05
1.080000000000000000e+02,2.247440000000000000e+05,3.300000000000000000e+01,3.745800000000000000e+05,2.900000000000000000e+01,3.751640000000000000e+05,9.400000000000000000e+01,2.982360000000000000e+05
1.170000000000000000e+02,2.295040000000000000e+05,3.200000000000000000e+01,3.783560000000000000e+05,3.200000000000000000e+01,3.789440000000000000e+05,9.100000000000000000e+01,3.020920000000000000e+05
9.900000000000000000e+01,2.357080000000000000e+05,3.300000000000000000e+01,3.820880000000000000e+05,3.200000000000000000e+01,3.826760000000000000e+05,9.200000000000000000e+01,3.059160000000000000e+05
0.000000000000000000e+00,2.368120000000000000e+05,3.200000000000000000e+01,3.858280000000000000e+05,3.300000000000000000e+01,3.864200000000000000e+05,8.600000000000000000e+01,3.077600000000000000e+05
9.000000000000000000e+00,3.095320000000000000e+05,3.300000000000000000e+01,3.895720000000000000e+05,3.300000000000000000e+01,3.901600000000000000e+05,8.400000000000000000e+01,3.083520000000000000e+05
1.200000000000000000e+01,3.100800000000000000e+05,3.200000000000000000e+01,3.933120000000000000e+05,3.200000000000000000e+01,3.939000000000000000e+05,8.600000000000000000e+01,3.089400000000000000e+05
2.300000000000000000e+01,3.106600000000000000e+05,3.300000000000000000e+01,3.970440000000000000e+05,3.300000000000000000e+01,3.976360000000000000e+05,7.900000000000000000e+01,3.173040000000000000e+05
2.800000000000000000e+01,3.112440000000000000e+05,3.300000000000000000e+01,4.007880000000000000e+05,3.300000000000000000e+01,4.013720000000000000e+05,7.500000000000000000e+01,3.228280000000000000e+05
3.000000000000000000e+01,3.118360000000000000e+05,3.300000000000000000e+01,4.045280000000000000e+05,3.000000000000000000e+01,4.051160000000000000e+05,7.800000000000000000e+01,3.272480000000000000e+05
3.000000000000000000e+01,3.128840000000000000e+05,3.000000000000000000e+01,4.082600000000000000e+05,3.200000000000000000e+01,4.088520000000000000e+05,7.500000000000000000e+01,3.316680000000000000e+05
3.000000000000000000e+01,3.139880000000000000e+05,3.400000000000000000e+01,4.120040000000000000e+05,3.400000000000000000e+01,4.125880000000000000e+05,7.100000000000000000e+01,3.360880000000000000e+05
3.000000000000000000e+01,3.150960000000000000e+05,3.400000000000000000e+01,4.157400000000000000e+05,3.100000000000000000e+01,4.163320000000000000e+05,6.900000000000000000e+01,3.405080000000000000e+05
3.000000000000000000e+01,3.162000000000000000e+05,3.400000000000000000e+01,4.194840000000000000e+05,3.200000000000000000e+01,4.200680000000000000e+05,6.800000000000000000e+01,3.449280000000000000e+05
2.800000000000000000e+01,3.184080000000000000e+05,3.400000000000000000e+01,4.232200000000000000e+05,3.400000000000000000e+01,4.238040000000000000e+05,6.900000000000000000e+01,3.460360000000000000e+05
2.800000000000000000e+01,3.195160000000000000e+05,8.800000000000000000e+01,4.371040000000000000e+05,8.600000000000000000e+01,4.382120000000000000e+05,6.500000000000000000e+01,3.513880000000000000e+05
3.200000000000000000e+01,3.239360000000000000e+05,8.600000000000000000e+01,4.415240000000000000e+05,8.600000000000000000e+01,4.426280000000000000e+05,6.200000000000000000e+01,3.551520000000000000e+05
3.200000000000000000e+01,3.283560000000000000e+05,8.600000000000000000e+01,4.507720000000000000e+05,8.700000000000000000e+01,4.513560000000000000e+05,6.000000000000000000e+01,3.589240000000000000e+05
3.100000000000000000e+01,3.327760000000000000e+05,8.300000000000000000e+01,4.545480000000000000e+05,8.500000000000000000e+01,4.551400000000000000e+05,5.800000000000000000e+01,3.626960000000000000e+05
3.200000000000000000e+01,3.371960000000000000e+05,8.400000000000000000e+01,4.583240000000000000e+05,8.600000000000000000e+01,4.589120000000000000e+05,5.700000000000000000e+01,3.664560000000000000e+05
3.200000000000000000e+01,3.416160000000000000e+05,8.600000000000000000e+01,4.621080000000000000e+05,8.600000000000000000e+01,4.626760000000000000e+05,5.400000000000000000e+01,3.702280000000000000e+05
2.900000000000000000e+01,3.473960000000000000e+05,8.000000000000000000e+01,4.658520000000000000e+05,8.500000000000000000e+01,4.664440000000000000e+05,5.400000000000000000e+01,3.740080000000000000e+05
0.000000000000000000e+00,3.485000000000000000e+05,7.800000000000000000e+01,4.696720000000000000e+05,8.200000000000000000e+01,4.702600000000000000e+05,5.300000000000000000e+01,3.777600000000000000e+05
1.000000000000000000e+00,4.261640000000000000e+05,8.400000000000000000e+01,4.734880000000000000e+05,8.600000000000000000e+01,4.740600000000000000e+05,5.100000000000000000e+01,3.815280000000000000e+05
2.000000000000000000e+00,4.267040000000000000e+05,8.400000000000000000e+01,4.772920000000000000e+05,8.800000000000000000e+01,4.778760000000000000e+05,5.000000000000000000e+01,3.852720000000000000e+05
1.300000000000000000e+01,4.272560000000000000e+05,1.070000000000000000e+02,4.921000000000000000e+05,1.130000000000000000e+02,4.932880000000000000e+05,5.000000000000000000e+01,3.890080000000000000e+05
2.000000000000000000e+01,4.278360000000000000e+05,1.120000000000000000e+02,4.968600000000000000e+05,1.130000000000000000e+02,4.980480000000000000e+05,4.900000000000000000e+01,3.927520000000000000e+05
3.300000000000000000e+01,4.284120000000000000e+05,1.100000000000000000e+02,5.016200000000000000e+05,1.080000000000000000e+02,5.028080000000000000e+05,4.900000000000000000e+01,3.964880000000000000e+05
4.900000000000000000e+01,4.293680000000000000e+05,1.120000000000000000e+02,5.063800000000000000e+05,1.140000000000000000e+02,5.075680000000000000e+05,4.800000000000000000e+01,4.002240000000000000e+05
6.200000000000000000e+01,4.304760000000000000e+05,1.100000000000000000e+02,5.111400000000000000e+05,1.120000000000000000e+02,5.123280000000000000e+05,4.700000000000000000e+01,4.039680000000000000e+05
7.500000000000000000e+01,4.315800000000000000e+05,1.100000000000000000e+02,5.158160000000000000e+05,1.120000000000000000e+02,5.170040000000000000e+05,4.700000000000000000e+01,4.077040000000000000e+05
8.500000000000000000e+01,4.326840000000000000e+05,1.000000000000000000e+02,5.205760000000000000e+05,1.100000000000000000e+02,5.217640000000000000e+05,4.600000000000000000e+01,4.114400000000000000e+05
8.700000000000000000e+01,4.348960000000000000e+05,1.110000000000000000e+02,5.253360000000000000e+05,1.130000000000000000e+02,5.265240000000000000e+05,4.600000000000000000e+01,4.151840000000000000e+05
8.700000000000000000e+01,4.360000000000000000e+05,1.110000000000000000e+02,5.300960000000000000e+05,1.120000000000000000e+02,5.312840000000000000e+05,4.500000000000000000e+01,4.189280000000000000e+05
8.600000000000000000e+01,4.404200000000000000e+05,1.040000000000000000e+02,5.398200000000000000e+05,1.130000000000000000e+02,5.404640000000000000e+05,4.600000000000000000e+01,4.226560000000000000e+05
8.600000000000000000e+01,4.462000000000000000e+05,1.300000000000000000e+01,5.570400000000000000e+05,1.000000000000000000e+01,5.581440000000000000e+05,4.600000000000000000e+01,4.243960000000000000e+05
0.000000000000000000e+00,4.473040000000000000e+05,1.200000000000000000e+01,5.614600000000000000e+05,1.200000000000000000e+01,5.625640000000000000e+05,4.700000000000000000e+01,4.249920000000000000e+05
7.000000000000000000e+00,4.803960000000000000e+05,1.300000000000000000e+01,5.658800000000000000e+05,1.100000000000000000e+01,5.669840000000000000e+05,4.600000000000000000e+01,4.255800000000000000e+05
7.000000000000000000e+00,4.809440000000000000e+05,1.200000000000000000e+01,5.703000000000000000e+05,1.100000000000000000e+01,5.714120000000000000e+05,4.600000000000000000e+01,4.337880000000000000e+05
1.500000000000000000e+01,4.814880000000000000e+05,1.300000000000000000e+01,5.747200000000000000e+05,1.200000000000000000e+01,5.758240000000000000e+05,4.300000000000000000e+01,4.393160000000000000e+05
2.600000000000000000e+01,4.820760000000000000e+05,1.300000000000000000e+01,5.791400000000000000e+05,1.300000000000000000e+01,5.802440000000000000e+05,4.300000000000000000e+01,4.437360000000000000e+05
4.500000000000000000e+01,4.829200000000000000e+05,1.100000000000000000e+01,5.883880000000000000e+05,1.200000000000000000e+01,5.889720000000000000e+05,4.300000000000000000e+01,4.448400000000000000e+05
6.200000000000000000e+01,4.840240000000000000e+05,1.220000000000000000e+02,6.060840000000000000e+05,1.270000000000000000e+02,6.072760000000000000e+05,5.700000000000000000e+01,4.502000000000000000e+05
7.900000000000000000e+01,4.851320000000000000e+05,1.160000000000000000e+02,6.108440000000000000e+05,1.240000000000000000e+02,6.120360000000000000e+05,7.200000000000000000e+01,4.539560000000000000e+05
9.400000000000000000e+01,4.862360000000000000e+05,1.220000000000000000e+02,6.156040000000000000e+05,1.240000000000000000e+02,6.167960000000000000e+05,8.300000000000000000e+01,4.577360000000000000e+05
1.090000000000000000e+02,4.873400000000000000e+05,1.240000000000000000e+02,6.203640000000000000e+05,1.260000000000000000e+02,6.215560000000000000e+05,8.800000000000000000e+01,4.615120000000000000e+05
1.140000000000000000e+02,4.897200000000000000e+05,1.200000000000000000e+02,6.251240000000000000e+05,1.220000000000000000e+02,6.263160000000000000e+05,9.900000000000000000e+01,4.652680000000000000e+05
1.140000000000000000e+02,4.909080000000000000e+05,1.080000000000000000e+02,6.348480000000000000e+05,1.090000000000000000e+02,6.354960000000000000e+05,1.130000000000000000e+02,4.690320000000000000e+05
1.040000000000000000e+02,4.956680000000000000e+05,1.210000000000000000e+02,6.387600000000000000e+05,1.270000000000000000e+02,6.394080000000000000e+05,1.240000000000000000e+02,4.728440000000000000e+05
1.120000000000000000e+02,5.004280000000000000e+05,1.240000000000000000e+02,6.426880000000000000e+05,1.250000000000000000e+02,6.433280000000000000e+05,1.160000000000000000e+02,4.766560000000000000e+05
1.110000000000000000e+02,5.051880000000000000e+05,1.250000000000000000e+02,6.466080000000000000e+05,1.100000000000000000e+02,6.472520000000000000e+05,1.230000000000000000e+02,4.784680000000000000e+05
1.090000000000000000e+02,5.099480000000000000e+05,1.250000000000000000e+02,6.505360000000000000e+05,1.240000000000000000e+02,6.511600000000000000e+05,1.250000000000000000e+02,4.791120000000000000e+05
9.900000000000000000e+01,5.147080000000000000e+05,1.240000000000000000e+02,6.544520000000000000e+05,1.100000000000000000e+02,6.550800000000000000e+05,1.210000000000000000e+02,4.797520000000000000e+05
1.110000000000000000e+02,5.193840000000000000e+05,1.260000000000000000e+02,6.583680000000000000e+05,1.250000000000000000e+02,6.590080000000000000e+05,1.310000000000000000e+02,4.885280000000000000e+05
1.120000000000000000e+02,5.241440000000000000e+05,1.240000000000000000e+02,6.622960000000000000e+05,1.080000000000000000e+02,6.629360000000000000e+05,1.360000000000000000e+02,4.944800000000000000e+05
1.110000000000000000e+02,5.289040000000000000e+05,1.250000000000000000e+02,6.662160000000000000e+05,1.240000000000000000e+02,6.668560000000000000e+05,1.400000000000000000e+02,4.992400000000000000e+05
1.110000000000000000e+02,5.351080000000000000e+05,1.260000000000000000e+02,6.701280000000000000e+05,1.210000000000000000e+02,6.707720000000000000e+05,1.480000000000000000e+02,5.040000000000000000e+05
0.000000000000000000e+00,5.363000000000000000e+05,1.240000000000000000e+02,6.740080000000000000e+05,1.220000000000000000e+02,6.746320000000000000e+05,1.570000000000000000e+02,5.087600000000000000e+05
6.000000000000000000e+00,5.444600000000000000e+05,1.220000000000000000e+02,6.778800000000000000e+05,1.220000000000000000e+02,6.785200000000000000e+05,1.480000000000000000e+02,5.135200000000000000e+05
8.000000000000000000e+00,5.454800000000000000e+05,1.200000000000000000e+02,6.927440000000000000e+05,1.190000000000000000e+02,6.939320000000000000e+05,1.520000000000000000e+02,5.181960000000000000e+05
8.000000000000000000e+00,5.465000000000000000e+05,1.180000000000000000e+02,7.024640000000000000e+05,1.150000000000000000e+02,7.031120000000000000e+05,1.520000000000000000e+02,5.229560000000000000e+05
9.000000000000000000e+00,5.475200000000000000e+05,1.170000000000000000e+02,7.063760000000000000e+05,1.180000000000000000e+02,7.070240000000000000e+05,1.510000000000000000e+02,5.277160000000000000e+05
9.000000000000000000e+00,5.485400000000000000e+05,1.170000000000000000e+02,7.103040000000000000e+05,1.170000000000000000e+02,7.109440000000000000e+05,1.530000000000000000e+02,5.324760000000000000e+05
9.000000000000000000e+00,5.495600000000000000e+05,1.180000000000000000e+02,7.142240000000000000e+05,1.110000000000000000e+02,7.148680000000000000e+05,1.540000000000000000e+02,5.336640000000000000e+05
9.000000000000000000e+00,5.505800000000000000e+05,9.900000000000000000e+01,7.181600000000000000e+05,1.170000000000000000e+02,7.187320000000000000e+05,1.330000000000000000e+02,5.391920000000000000e+05
9.000000000000000000e+00,5.516000000000000000e+05,1.170000000000000000e+02,7.220200000000000000e+05,1.160000000000000000e+02,7.226640000000000000e+05,1.250000000000000000e+02,5.410960000000000000e+05
1.000000000000000000e+01,5.526200000000000000e+05,1.170000000000000000e+02,7.259440000000000000e+05,1.160000000000000000e+02,7.265920000000000000e+05,1.260000000000000000e+02,5.420800000000000000e+05
1.000000000000000000e+01,5.548280000000000000e+05,1.150000000000000000e+02,7.298720000000000000e+05,1.150000000000000000e+02,7.305120000000000000e+05,1.160000000000000000e+02,5.432680000000000000e+05
1.100000000000000000e+01,5.559360000000000000e+05,1.130000000000000000e+02,7.338000000000000000e+05,1.150000000000000000e+02,7.344240000000000000e+05,8.400000000000000000e+01,5.537240000000000000e+05
1.300000000000000000e+01,5.603560000000000000e+05,1.160000000000000000e+02,7.377120000000000000e+05,1.160000000000000000e+02,7.383400000000000000e+05,7.200000000000000000e+01,5.592520000000000000e+05
1.200000000000000000e+01,5.647760000000000000e+05,1.150000000000000000e+02,7.415400000000000000e+05,1.120000000000000000e+02,7.421840000000000000e+05,6.100000000000000000e+01,5.636680000000000000e+05
1.300000000000000000e+01,5.691960000000000000e+05,1.150000000000000000e+02,7.453800000000000000e+05,1.150000000000000000e+02,7.460240000000000000e+05,5.400000000000000000e+01,5.680880000000000000e+05
1.200000000000000000e+01,5.736160000000000000e+05,1.110000000000000000e+02,7.492200000000000000e+05,1.110000000000000000e+02,7.498560000000000000e+05,4.600000000000000000e+01,5.725080000000000000e+05
1.300000000000000000e+01,5.780360000000000000e+05,1.130000000000000000e+02,7.530520000000000000e+05,1.150000000000000000e+02,7.537000000000000000e+05,4.100000000000000000e+01,5.769280000000000000e+05
1.300000000000000000e+01,5.838160000000000000e+05,1.130000000000000000e+02,7.568960000000000000e+05,1.140000000000000000e+02,7.575360000000000000e+05,3.600000000000000000e+01,5.813480000000000000e+05
